Product ID,Product Name,Category,MRP (Maximum Retail Price),Selling Price,Discount Offered (%),Units Sold,Profit Margin (%),Region,Season,Customer Segment,Return Rate (%),Date of Sale
PROD00212,Ex Snack,Grocery,23488.6,20639.29,12.13,22,10.38,Karnataka,Non-Festive,Mid Income,13.14,2025-03-24
PROD00213,Laudantium TV,Electronics,33814.26,20563.89,39.19,21,29.89,East,Festive,High Income,12.46,2025-04-04
PROD00214,Voluptates Jeans,Apparel,15824.93,12945.63,18.19,15,18.57,Delhi,Festive,High Income,10.03,2024-07-06
PROD00215,Impedit Rice,Electronics,18507.91,18369.58,0.75,31,25.27,East,Festive,High Income,9.51,2024-11-19
PROD00216,Numquam Shoes,Electronics,40159.81,23068.89,42.56,27,17.13,Maharashtra,Non-Festive,Mid Income,11.75,2025-02-14
PROD00217,Fugiat Shirt,Apparel,2447.04,2062.21,15.73,24,9.77,West Bengal,Non-Festive,High Income,1.17,2025-02-24
PROD00218,Neque Phone,Electronics,27029.35,15916.07,41.12,13,26.15,West Bengal,Festive,High Income,5.66,2025-01-11
PROD00219,Officiis Phone,Electronics,40244.19,29250.81,27.32,18,17.27,North,Non-Festive,Low Income,1.38,2024-10-17
PROD00220,Atque Oil,Grocery,39890.95,22312.47,44.07,19,29.31,South,Non-Festive,Mid Income,2.32,2024-05-20
PROD00221,Aliquid Laptop,Electronics,6116.74,4838.13,20.9,20,25.28,Karnataka,Festive,High Income,12.43,2024-08-21
PROD00222,Est TV,Apparel,42258.76,38677.85,8.47,24,23.76,Delhi,Festive,Mid Income,10.53,2025-04-10
PROD00223,Voluptates Jeans,Grocery,3956.05,3920.43,0.9,18,22.98,South,Festive,High Income,5.5,2024-05-30
PROD00224,Sequi Laptop,Apparel,46210.83,28222.56,38.93,19,20.23,South,Non-Festive,High Income,6.09,2024-05-30
PROD00225,Ducimus Laptop,Electronics,10893.32,6648.86,38.96,20,27.43,South,Non-Festive,Low Income,10.17,2024-05-08
PROD00226,Adipisci Mixer,Electronics,5850.34,5278.12,9.78,15,20.53,Delhi,Non-Festive,High Income,9.58,2024-08-15
PROD00227,Iusto Shoes,Electronics,3790.33,1979.58,47.77,14,29.9,Maharashtra,Festive,Mid Income,7.31,2024-06-09
PROD00228,Voluptatum Snack,Electronics,17236.03,9056.76,47.45,15,18.06,Tamil Nadu,Festive,Mid Income,11.24,2024-09-28
PROD00229,Iste Shirt,Apparel,17493.82,14296.82,18.28,19,7.04,West,Non-Festive,Low Income,3.15,2024-10-04
PROD00230,Rem Rice,Grocery,26354.87,24410.02,7.38,22,23.94,West,Festive,Low Income,4.53,2024-10-24
PROD00231,Iste Shoes,Electronics,36674.04,31468.17,14.19,21,6.1,Karnataka,Non-Festive,High Income,0.97,2024-09-17
PROD00232,Dolorum TV,Grocery,25536.6,13670.91,46.47,25,14.64,Delhi,Festive,High Income,8.6,2025-02-27
PROD00233,Cupiditate Laptop,Grocery,48949.46,34033.66,30.47,23,16.24,South,Non-Festive,High Income,11.39,2024-12-17
PROD00234,Voluptate Oil,Apparel,10595.08,5751.1,45.72,13,27.2,Delhi,Festive,High Income,7.88,2024-12-11
PROD00235,Magni Oil,Electronics,10606.79,10485.78,1.14,20,19.03,Tamil Nadu,Festive,Mid Income,5.51,2024-09-24
PROD00236,Dicta Phone,Grocery,35276.29,17798.41,49.55,15,28.6,Maharashtra,Non-Festive,Mid Income,2.99,2024-10-28
PROD00237,Voluptatem Phone,Apparel,15777.45,10823.37,31.4,12,11.0,Central,Festive,High Income,8.4,2024-09-23
PROD00238,Aperiam Oil,Grocery,8662.96,7858.47,9.29,25,12.01,Maharashtra,Non-Festive,Mid Income,2.06,2024-09-30
PROD00239,Molestiae TV,Grocery,39643.04,29597.98,25.34,18,14.13,Tamil Nadu,Festive,High Income,8.14,2025-04-18
PROD00240,Aspernatur Mixer,Electronics,11388.42,6718.62,41.0,24,23.25,North,Non-Festive,Mid Income,2.78,2024-08-23
PROD00241,Cum Jeans,Apparel,37470.94,34827.61,7.05,20,22.0,Delhi,Festive,Low Income,1.43,2024-09-27
PROD00242,In Shirt,Apparel,10413.87,7244.97,30.43,15,10.15,North,Festive,Low Income,14.47,2024-09-25
PROD00243,Cum Shoes,Apparel,46976.85,30686.25,34.68,17,15.09,Maharashtra,Festive,Low Income,0.89,2024-12-12
PROD00244,Illo Rice,Apparel,14825.55,11765.39,20.64,15,13.79,Karnataka,Festive,Mid Income,13.23,2024-08-21
PROD00245,Ullam Phone,Apparel,37511.25,27353.18,27.08,27,23.98,North,Non-Festive,High Income,14.37,2024-11-25
PROD00246,Beatae Shoes,Electronics,42087.83,24466.89,41.87,20,14.2,West Bengal,Non-Festive,Mid Income,10.41,2024-06-05
PROD00247,Possimus Mixer,Electronics,6219.61,3259.82,47.59,24,23.9,Karnataka,Festive,High Income,14.48,2024-07-28
PROD00248,Fugit Rice,Electronics,3494.78,2526.39,27.71,18,18.71,West,Festive,Mid Income,11.37,2024-05-06
PROD00249,Eius Shirt,Electronics,29957.7,19433.21,35.13,12,28.56,Karnataka,Non-Festive,Mid Income,2.7,2024-09-14
PROD00250,Nesciunt Shoes,Grocery,31042.72,26032.33,16.14,35,29.44,West,Festive,Mid Income,8.37,2024-06-24
PROD00251,Eum TV,Electronics,31175.47,25968.27,16.7,22,20.74,South,Festive,Mid Income,10.78,2025-02-20
PROD00252,Odit Mixer,Electronics,22862.98,12707.19,44.42,18,27.99,West Bengal,Festive,Mid Income,8.9,2024-10-04
PROD00253,Dolore Jeans,Grocery,46741.95,44436.22,4.93,21,23.04,West,Festive,Mid Income,6.31,2024-10-08
PROD00254,Dolore Jeans,Grocery,34635.87,31077.25,10.27,17,21.95,Central,Non-Festive,High Income,4.95,2024-12-28
PROD00255,Provident Shoes,Electronics,3803.41,3290.15,13.49,20,16.64,Maharashtra,Festive,Mid Income,13.65,2024-07-22
PROD00256,Libero Shoes,Apparel,39271.89,37419.11,4.72,17,19.01,Delhi,Non-Festive,Low Income,12.71,2024-06-11
PROD00257,Reprehenderit TV,Grocery,13847.06,9224.8,33.38,27,14.74,North,Non-Festive,Mid Income,12.83,2025-02-19
PROD00258,Reiciendis Mixer,Electronics,36179.36,19785.17,45.31,26,9.37,East,Non-Festive,Low Income,5.75,2025-02-23
PROD00259,Aperiam Phone,Grocery,3054.56,3013.33,1.35,26,28.12,Tamil Nadu,Non-Festive,High Income,6.46,2025-01-27
PROD00260,Itaque Rice,Apparel,38357.93,33519.19,12.61,27,10.3,Delhi,Non-Festive,High Income,14.63,2024-08-02
PROD00261,Suscipit Rice,Grocery,27184.04,14671.06,46.03,22,18.55,Karnataka,Non-Festive,Mid Income,13.05,2024-08-29
PROD00262,Earum Shirt,Electronics,36065.5,27668.89,23.28,21,23.43,Maharashtra,Festive,High Income,10.0,2025-04-12
PROD00263,Maxime Jeans,Apparel,24763.29,13797.73,44.28,18,25.59,North,Non-Festive,Mid Income,4.64,2024-06-17
PROD00264,Iure Mixer,Apparel,40075.6,21159.13,47.2,22,13.89,West,Non-Festive,High Income,5.46,2024-06-06
PROD00265,Esse Laptop,Electronics,47356.63,23892.93,49.55,24,21.45,Central,Non-Festive,High Income,10.61,2024-11-01
PROD00266,A Rice,Apparel,37150.06,29799.63,19.79,11,16.08,Delhi,Non-Festive,High Income,0.64,2024-10-23
PROD00267,Praesentium Shoes,Grocery,37233.94,30848.77,17.15,17,25.54,Maharashtra,Non-Festive,High Income,13.82,2025-04-23
PROD00268,Atque Rice,Apparel,10913.2,6828.18,37.43,19,21.43,West,Festive,Low Income,4.73,2024-09-19
PROD00269,Accusantium Mixer,Apparel,17787.94,12499.95,29.73,17,6.17,West,Non-Festive,Mid Income,4.75,2024-11-14
PROD00270,Delectus Snack,Grocery,6339.6,4250.06,32.96,16,20.25,West,Festive,High Income,0.02,2025-03-18
PROD00271,Soluta Rice,Grocery,26668.22,19569.64,26.62,19,22.56,Karnataka,Festive,Mid Income,9.91,2024-12-20
PROD00272,Sint TV,Apparel,22383.24,16629.16,25.71,25,27.72,West Bengal,Non-Festive,Mid Income,7.79,2024-11-04
PROD00273,Nisi Rice,Grocery,14805.57,12473.93,15.75,21,6.27,East,Festive,Mid Income,7.24,2024-11-02
PROD00274,Quis Jeans,Apparel,3552.59,2494.63,29.78,18,19.93,West,Non-Festive,High Income,6.35,2025-01-07
PROD00275,Perspiciatis Shirt,Apparel,46576.53,40330.27,13.41,21,17.52,Central,Festive,Low Income,4.44,2024-11-28
PROD00276,Natus Laptop,Electronics,30310.05,24920.03,17.78,19,21.03,West Bengal,Festive,Low Income,6.35,2024-07-12
PROD00277,Nam Shoes,Apparel,16317.25,11172.47,31.53,17,24.13,Delhi,Festive,Mid Income,0.07,2024-08-18
PROD00278,Consequuntur Shirt,Apparel,17451.32,11896.34,31.83,23,8.36,East,Festive,High Income,4.49,2025-04-12
PROD00279,Numquam Jeans,Apparel,19831.13,14108.69,28.86,24,18.55,Central,Festive,Mid Income,13.88,2024-07-06
PROD00280,Doloremque Laptop,Grocery,40600.38,26903.25,33.74,15,18.02,Delhi,Festive,Mid Income,12.34,2024-07-03
PROD00281,Sit Jeans,Apparel,10600.88,8417.56,20.6,18,17.88,Tamil Nadu,Non-Festive,Low Income,9.46,2025-04-06
PROD00282,Itaque Oil,Electronics,42837.81,30107.43,29.72,22,15.33,North,Non-Festive,Low Income,12.42,2025-01-20
PROD00283,Ad Oil,Grocery,15638.26,14893.21,4.76,21,26.24,Delhi,Festive,High Income,8.13,2024-08-10
PROD00284,Id Phone,Electronics,43565.91,33028.96,24.19,17,6.58,South,Non-Festive,Mid Income,1.43,2024-06-01
PROD00285,Fugiat Phone,Electronics,44804.76,31675.97,29.3,17,14.62,Delhi,Non-Festive,Mid Income,6.92,2024-06-03
PROD00286,Laboriosam Snack,Grocery,34863.58,27503.77,21.11,23,19.79,Delhi,Non-Festive,Mid Income,13.86,2025-04-18
PROD00287,Eius Mixer,Grocery,44747.02,44367.45,0.85,14,27.72,Tamil Nadu,Festive,Low Income,0.97,2024-05-18
PROD00288,Soluta Mixer,Grocery,37380.45,24278.58,35.05,19,20.75,Karnataka,Festive,Mid Income,11.05,2024-08-02
PROD00289,Ullam Snack,Grocery,7312.53,5647.14,22.77,23,8.28,East,Festive,Mid Income,10.5,2024-06-09
PROD00290,Perspiciatis Oil,Electronics,47812.71,44090.64,7.78,29,22.02,Maharashtra,Non-Festive,Low Income,4.85,2024-09-17
PROD00291,Molestiae Shirt,Apparel,9586.33,4924.89,48.63,21,13.49,West,Non-Festive,Low Income,13.0,2025-04-21
PROD00292,Veritatis Phone,Electronics,24781.97,13104.53,47.12,20,19.68,Karnataka,Festive,High Income,9.93,2024-09-26
PROD00293,Deleniti Jeans,Electronics,19235.18,17709.0,7.93,22,19.28,Karnataka,Festive,Mid Income,3.27,2024-11-10
PROD00294,Repellendus Shoes,Electronics,17472.47,11294.14,35.36,19,9.31,North,Non-Festive,Mid Income,9.6,2024-05-08
PROD00295,Quam Laptop,Grocery,39202.54,29058.58,25.88,13,25.47,West,Non-Festive,Low Income,12.42,2024-11-26
PROD00296,A Phone,Grocery,14618.83,12504.24,14.46,17,18.5,East,Festive,Mid Income,13.16,2025-04-21
PROD00297,Repellendus Mixer,Grocery,26930.1,17715.0,34.22,22,14.66,Central,Festive,Mid Income,14.24,2024-11-30
PROD00298,Quidem Jeans,Grocery,16897.13,13113.64,22.39,22,10.15,East,Festive,High Income,0.73,2025-01-15
PROD00299,Fuga Rice,Apparel,44684.45,24609.81,44.93,20,27.9,Tamil Nadu,Non-Festive,High Income,2.37,2024-09-22
PROD00300,Molestias Phone,Apparel,7840.41,5082.02,35.18,20,11.05,South,Festive,High Income,2.55,2025-03-24
PROD00301,Quis Shoes,Grocery,8857.09,6609.22,25.38,23,28.37,Maharashtra,Festive,Low Income,3.6,2024-05-01
PROD00302,Et TV,Electronics,5650.12,4373.52,22.59,20,18.54,South,Festive,High Income,10.27,2024-10-19
PROD00303,Atque Laptop,Apparel,37914.15,37315.57,1.58,30,17.57,Karnataka,Non-Festive,Low Income,6.25,2024-08-28
PROD00304,Neque Rice,Grocery,8158.48,7502.31,8.04,18,16.79,Maharashtra,Festive,Mid Income,1.81,2025-03-14
PROD00305,Eius Rice,Apparel,26701.93,26100.11,2.25,18,27.04,East,Festive,Low Income,14.62,2024-07-27
PROD00306,Ipsa Phone,Apparel,38362.35,37145.7,3.17,25,25.35,Karnataka,Non-Festive,Mid Income,1.52,2024-06-27
PROD00307,Rem Laptop,Grocery,5864.6,5667.87,3.35,21,21.91,Maharashtra,Festive,High Income,13.21,2024-08-23
PROD00308,Eveniet Phone,Grocery,46530.58,46202.95,0.7,28,18.1,West Bengal,Festive,Low Income,5.08,2025-04-23
PROD00309,Quisquam TV,Grocery,14273.22,8625.69,39.57,15,21.42,Tamil Nadu,Non-Festive,Low Income,1.85,2025-01-17
PROD00310,Voluptates TV,Grocery,39636.05,30151.71,23.93,27,11.08,Central,Non-Festive,Low Income,0.79,2024-09-14
PROD00311,Eligendi Mixer,Apparel,39698.65,24828.57,37.46,20,17.42,Tamil Nadu,Festive,High Income,7.11,2025-04-28
PROD00312,Totam Shoes,Electronics,17482.36,16016.25,8.39,28,8.52,Maharashtra,Non-Festive,Mid Income,6.21,2025-04-29
PROD00313,Ducimus Rice,Grocery,27573.96,15976.16,42.06,20,8.21,East,Festive,Mid Income,7.32,2024-07-09
PROD00314,Hic Oil,Grocery,31578.78,30092.88,4.71,19,22.72,West,Festive,Mid Income,10.02,2025-04-14
PROD00315,Repellat Jeans,Electronics,20836.09,17480.82,16.1,16,28.57,Tamil Nadu,Festive,Low Income,4.07,2024-07-28
PROD00316,Libero TV,Grocery,17958.32,14629.72,18.54,24,25.06,North,Festive,Low Income,0.02,2024-07-26
PROD00317,Deleniti TV,Grocery,42621.37,37597.78,11.79,14,28.47,West,Non-Festive,Mid Income,8.08,2024-09-05
PROD00318,Inventore Phone,Apparel,10176.3,9477.68,6.87,18,10.55,Karnataka,Festive,High Income,0.77,2024-12-17
PROD00319,Quaerat Rice,Apparel,39767.23,27278.63,31.4,13,11.54,Delhi,Non-Festive,Mid Income,12.26,2025-03-11
PROD00320,Ab Mixer,Electronics,10265.9,10222.33,0.42,19,15.6,Central,Festive,High Income,12.13,2024-07-17
PROD00321,Nulla Mixer,Apparel,35035.93,21168.06,39.58,23,14.58,Tamil Nadu,Festive,Mid Income,1.81,2024-12-16
PROD00322,Enim TV,Electronics,14452.85,14147.02,2.12,23,12.45,Karnataka,Festive,Low Income,14.29,2025-01-22
PROD00323,Repellat Phone,Electronics,46376.15,24021.75,48.2,19,12.31,Tamil Nadu,Non-Festive,Mid Income,6.04,2024-10-18
PROD00324,Perspiciatis Rice,Electronics,30308.44,17150.35,43.41,14,27.83,East,Non-Festive,High Income,8.39,2024-09-25
PROD00325,Error Mixer,Electronics,26722.51,21183.48,20.73,30,9.52,Maharashtra,Festive,Mid Income,11.25,2024-06-06
PROD00326,Voluptatem Shirt,Grocery,14830.23,13772.04,7.14,19,26.86,Karnataka,Festive,High Income,2.85,2025-04-24
PROD00327,Adipisci Jeans,Electronics,25482.37,14389.43,43.53,23,17.75,South,Festive,Mid Income,0.16,2024-11-15
PROD00328,Impedit Snack,Grocery,3386.75,2295.97,32.21,18,28.17,West Bengal,Non-Festive,High Income,11.07,2024-09-10
PROD00329,Ullam Snack,Electronics,7253.01,5422.43,25.24,17,5.45,West,Non-Festive,Low Income,11.86,2024-10-23
PROD00330,Sed Snack,Grocery,14822.22,12455.06,15.97,22,10.55,South,Non-Festive,Low Income,9.89,2024-06-30
PROD00331,Ad Rice,Grocery,47468.05,34146.55,28.06,11,17.47,West Bengal,Festive,Low Income,9.33,2024-09-13
PROD00332,Eum Rice,Grocery,23446.99,18580.05,20.76,14,8.54,East,Non-Festive,Mid Income,13.54,2024-12-24
PROD00333,Est Mixer,Apparel,20080.97,15408.46,23.27,25,10.38,East,Non-Festive,Mid Income,13.25,2025-01-06
PROD00334,Rerum Oil,Electronics,38650.6,22311.98,42.27,16,16.86,West Bengal,Festive,Mid Income,1.43,2024-05-23
PROD00335,Aliquid Shoes,Grocery,34715.13,18182.55,47.62,21,24.19,Central,Non-Festive,High Income,3.03,2024-11-25
PROD00336,Dignissimos Shirt,Electronics,33231.27,17235.65,48.13,26,24.63,South,Non-Festive,High Income,9.65,2024-06-05
PROD00337,Occaecati Oil,Electronics,30324.21,16558.02,45.4,23,20.39,East,Non-Festive,Low Income,1.21,2024-09-18
PROD00338,Repellat Phone,Grocery,6585.28,3943.72,40.11,18,27.73,West,Festive,High Income,8.21,2024-08-23
PROD00339,Praesentium Jeans,Electronics,19589.75,15146.24,22.68,24,20.74,East,Non-Festive,High Income,2.09,2024-11-07
PROD00340,Blanditiis Mixer,Electronics,45068.68,43080.17,4.41,25,5.6,Karnataka,Festive,Low Income,14.18,2024-07-30
PROD00341,Dignissimos Jeans,Electronics,47987.53,32856.78,31.53,11,17.95,North,Non-Festive,High Income,5.86,2024-08-06
PROD00342,Officia Jeans,Apparel,21690.69,17330.6,20.1,24,29.19,Maharashtra,Festive,Low Income,3.48,2025-04-16
PROD00343,Natus Rice,Apparel,152.65,100.21,34.35,16,21.4,East,Non-Festive,Low Income,11.34,2024-06-25
PROD00344,Consequatur Laptop,Grocery,25016.29,22254.68,11.04,18,22.21,Delhi,Festive,High Income,3.08,2025-03-08
PROD00345,Saepe TV,Apparel,11436.12,7063.35,38.24,24,7.85,West,Non-Festive,Low Income,12.84,2025-02-13
PROD00346,Commodi Jeans,Apparel,9484.67,8675.35,8.53,19,13.99,West Bengal,Non-Festive,Mid Income,12.4,2025-03-10
PROD00347,Quia Laptop,Electronics,14261.24,8495.6,40.43,20,26.16,Central,Festive,High Income,3.82,2025-03-21
PROD00348,Perferendis Oil,Apparel,6219.14,3384.12,45.59,19,7.76,South,Non-Festive,Low Income,4.99,2024-08-26
PROD00349,Facere Phone,Grocery,2388.59,1313.36,45.02,15,25.98,Karnataka,Festive,High Income,0.51,2024-06-13
PROD00350,Exercitationem Rice,Apparel,22290.57,18427.62,17.33,15,19.33,Delhi,Non-Festive,Low Income,4.49,2024-11-29
PROD00351,Exercitationem Mixer,Grocery,13201.3,10628.29,19.49,15,14.85,Central,Festive,Mid Income,2.45,2024-05-20
PROD00352,Voluptates TV,Apparel,12884.09,7484.98,41.91,25,28.26,Delhi,Non-Festive,Mid Income,0.53,2024-06-14
PROD00353,Praesentium Oil,Electronics,11155.62,7294.9,34.61,15,5.74,Delhi,Non-Festive,High Income,14.26,2025-03-21
PROD00354,Assumenda Rice,Apparel,24882.4,18329.88,26.33,27,28.17,Central,Festive,Mid Income,14.13,2024-05-14
PROD00355,Numquam TV,Grocery,36687.99,19067.16,48.03,22,26.96,South,Festive,High Income,9.37,2024-07-24
PROD00356,Voluptatem Shoes,Grocery,32879.65,24392.36,25.81,18,29.67,Karnataka,Festive,High Income,6.96,2024-12-05
PROD00357,Ea Snack,Grocery,48799.21,42850.17,12.19,21,15.42,West Bengal,Non-Festive,Low Income,7.04,2024-11-23
PROD00358,Aut Jeans,Apparel,45708.71,30169.9,34.0,19,16.52,East,Festive,High Income,9.49,2024-09-08
PROD00359,Fugit Oil,Electronics,20925.22,15565.9,25.61,14,22.63,Delhi,Non-Festive,High Income,3.69,2024-08-29
PROD00360,Quisquam Jeans,Apparel,40667.7,36520.96,10.2,20,7.76,Karnataka,Festive,Low Income,10.31,2025-01-16
PROD00361,Voluptates Mixer,Electronics,9305.11,8595.92,7.62,25,11.09,Karnataka,Festive,High Income,0.4,2024-09-13
PROD00362,Nisi Rice,Grocery,10694.18,8795.6,17.75,16,16.05,West,Non-Festive,Low Income,9.78,2024-11-20
PROD00363,Ipsa Phone,Apparel,35076.08,18052.95,48.53,10,22.94,South,Festive,Mid Income,7.78,2025-03-19
PROD00364,Id Laptop,Grocery,10913.76,10118.34,7.29,8,17.41,Central,Festive,Mid Income,10.43,2024-12-29
PROD00365,Praesentium Laptop,Apparel,22614.44,17283.94,23.57,19,10.74,North,Festive,Mid Income,9.19,2024-11-16
PROD00366,Facere Phone,Electronics,16170.08,13526.86,16.35,25,12.29,North,Non-Festive,Mid Income,3.84,2024-12-01
PROD00367,Aliquid Shoes,Grocery,11708.65,6187.9,47.15,19,23.74,West,Festive,Low Income,8.06,2024-05-07
PROD00368,Maiores Oil,Electronics,7807.02,6333.47,18.87,14,25.15,Delhi,Non-Festive,Mid Income,9.9,2024-08-03
PROD00369,Non Snack,Electronics,30631.27,27166.02,11.31,29,15.9,Maharashtra,Festive,Mid Income,0.24,2024-09-15
PROD00370,Quibusdam Snack,Electronics,2903.83,2209.5,23.91,10,9.83,West,Non-Festive,High Income,14.52,2024-05-30
PROD00371,Impedit Shirt,Grocery,35157.36,32455.76,7.68,25,19.37,North,Festive,Mid Income,5.64,2024-09-10
PROD00372,Quibusdam Mixer,Apparel,44746.91,36257.54,18.97,12,15.0,West,Non-Festive,High Income,4.08,2024-07-18
PROD00373,Rem Phone,Apparel,17239.24,10925.69,36.62,18,20.97,East,Festive,Low Income,10.69,2024-09-18
PROD00374,Dolor Shoes,Grocery,20719.6,14510.54,29.97,18,25.62,Karnataka,Non-Festive,Low Income,11.83,2025-04-03
PROD00375,Dolorem Jeans,Electronics,29570.08,29408.25,0.55,21,18.2,East,Festive,High Income,6.27,2025-02-10
PROD00376,Voluptatibus Rice,Apparel,33345.33,25043.72,24.9,20,27.55,Maharashtra,Festive,Low Income,9.08,2024-12-20
PROD00377,Ab Shirt,Apparel,27286.04,16192.29,40.66,11,14.22,Tamil Nadu,Non-Festive,Low Income,3.96,2024-06-21
PROD00378,Aut Jeans,Electronics,34548.43,24826.51,28.14,22,17.02,West,Festive,Low Income,10.54,2024-07-16
PROD00379,Iure Rice,Grocery,40447.1,30933.96,23.52,23,19.27,Delhi,Non-Festive,High Income,7.46,2024-05-06
PROD00380,Quod Mixer,Electronics,49503.24,39229.45,20.75,23,22.97,Central,Non-Festive,Low Income,2.09,2024-09-09
PROD00381,Possimus Phone,Apparel,19697.68,14412.26,26.83,15,18.22,West Bengal,Festive,Low Income,12.32,2024-11-05
PROD00382,Fuga Rice,Electronics,29275.59,28192.77,3.7,24,25.28,North,Non-Festive,Low Income,13.5,2024-05-10
PROD00383,Unde Rice,Grocery,18871.71,11326.16,39.98,21,22.42,Central,Non-Festive,Low Income,5.18,2024-10-29
PROD00384,Ullam TV,Grocery,11972.65,6845.08,42.83,16,13.75,Tamil Nadu,Festive,Low Income,5.57,2024-12-16
PROD00385,Nostrum Snack,Electronics,49879.18,35106.92,29.62,22,21.0,West Bengal,Non-Festive,Low Income,11.58,2025-03-15
PROD00386,Exercitationem Phone,Electronics,792.77,404.71,48.95,13,12.92,Karnataka,Non-Festive,High Income,12.84,2024-05-31
PROD00387,Laudantium Shirt,Apparel,3328.49,2404.46,27.76,29,22.91,Maharashtra,Festive,Mid Income,7.87,2025-04-24
PROD00388,Error Rice,Grocery,29193.89,28797.37,1.36,22,21.34,Delhi,Festive,Mid Income,12.97,2024-11-30
PROD00389,Quaerat Snack,Grocery,35521.31,27282.96,23.19,31,9.43,Tamil Nadu,Festive,Mid Income,0.28,2025-03-24
PROD00390,Voluptatem Oil,Apparel,36468.95,29177.28,19.99,16,22.51,South,Non-Festive,Low Income,2.47,2025-01-31
PROD00391,Ut Phone,Grocery,35195.33,31779.75,9.7,20,8.27,Maharashtra,Festive,Mid Income,12.96,2024-07-31
PROD00392,Sequi Mixer,Grocery,39451.17,28908.89,26.72,23,7.3,Karnataka,Non-Festive,High Income,10.08,2024-05-10
PROD00393,Nemo TV,Apparel,37258.32,28786.04,22.74,10,21.07,West Bengal,Festive,Low Income,9.61,2024-09-17
PROD00394,Unde Oil,Apparel,27344.26,25004.17,8.56,18,13.34,Maharashtra,Festive,High Income,9.83,2024-06-06
PROD00395,Reprehenderit Oil,Electronics,23558.68,17597.14,25.31,24,9.02,East,Festive,High Income,1.66,2024-12-08
PROD00396,Molestias Snack,Apparel,36041.55,21004.5,41.72,18,29.69,South,Festive,High Income,12.96,2025-03-24
PROD00397,Cum Jeans,Apparel,36643.21,27312.83,25.46,17,26.75,West,Non-Festive,Mid Income,1.47,2025-01-20
PROD00398,Ex Oil,Electronics,16694.24,14879.39,10.87,29,9.42,East,Festive,Mid Income,3.07,2025-02-07
PROD00399,Ipsa Shirt,Electronics,247.45,162.59,34.29,16,28.59,Delhi,Non-Festive,Mid Income,11.08,2024-09-17
PROD00400,Officiis Oil,Grocery,15783.96,8919.52,43.49,22,20.15,North,Festive,High Income,3.59,2024-11-02
PROD00401,Ad Jeans,Electronics,26783.44,22161.54,17.26,13,18.0,Karnataka,Non-Festive,High Income,12.06,2024-12-16
PROD00402,Itaque Snack,Apparel,26352.9,25416.5,3.55,25,13.92,Maharashtra,Non-Festive,High Income,10.9,2025-03-19
PROD00403,Perferendis Mixer,Apparel,19055.34,10339.02,45.74,18,13.03,East,Festive,High Income,11.13,2024-10-09
PROD00404,A Shirt,Grocery,46623.39,30719.7,34.11,19,7.57,Karnataka,Non-Festive,Low Income,6.35,2025-04-21
PROD00405,Cupiditate Jeans,Grocery,23870.1,12037.22,49.57,15,9.54,Maharashtra,Festive,Mid Income,8.39,2024-06-03
PROD00406,Fugiat Snack,Electronics,7038.57,4594.27,34.73,22,11.73,Karnataka,Non-Festive,Low Income,6.71,2024-12-20
PROD00407,Fugit Rice,Electronics,9758.42,9152.36,6.21,15,23.41,Delhi,Festive,Mid Income,11.09,2024-09-29
PROD00408,Dolorem Laptop,Apparel,4819.81,3775.97,21.66,25,29.0,Maharashtra,Non-Festive,High Income,1.82,2024-05-03
PROD00409,Placeat TV,Apparel,13487.12,13198.07,2.14,21,16.64,Central,Festive,Mid Income,6.82,2024-08-10
PROD00410,Corporis TV,Electronics,15305.86,12692.43,17.07,23,14.28,West,Non-Festive,Mid Income,11.88,2024-09-04
